molecule_chembl_id,canonical_smiles,pref_name
CHEMBL3893108,CCNC(=O)Nc1ccc(-c2nc(N3CC4CCC(C3)O4)nc3c2C(=O)N(C[C@@H]2CCCN2C(C)=O)CC(C)(C)O3)cc1F,Unknown
CHEMBL3915652,CCNC(=O)Nc1ccc(-c2nc(N3CC4CCC(C3)O4)nc3c2C(=O)N(CCC(=O)O)CC(C)(C)O3)cc1,Unknown
CHEMBL3985385,CCNC(=O)Nc1ccc(-c2nc(N3CC4CCC(C3)O4)nc3c2C(=O)N(CCC(=O)N(C)C)CC(C)(C)O3)cc1,Unknown
CHEMBL3967162,CCNC(=O)Nc1ccc(-c2nc(N3CC4CCC(C3)O4)nc3c2C(=O)N(CCCO)CC(C)(C)O3)cc1,Unknown
CHEMBL3890939,CCNC(=O)Nc1ccc(-c2nc(N3CC4CCC(C3)O4)nc3c2C(=O)N(CC)CC(C)(C)O3)cc1,Unknown
CHEMBL3937989,CCN1CC(C)(C)Oc2nc(N3CCOC[C@@H]3C)nc(-c3ccc(NC(=O)NC)cc3F)c2C1=O,Unknown
CHEMBL3902079,CCN1CC(C)(C)Oc2nc(N3CCOC[C@@H]3C)nc(-c3ccc(NC(=O)Nc4ccncc4)cc3F)c2C1=O,Unknown
CHEMBL3899047,CCN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4ccc(N5CCN(C)CC5)cc4)c(F)c3)c2C1=O,Unknown
CHEMBL3905118,CCNC(=O)Nc1ccc(-c2nc(N3CC4CCC(C3)O4)nc3c2C(=O)N(C2CCOCC2)CC(C)(C)O3)cc1,Unknown
CHEMBL3932069,Cc1cc(NC(=O)Nc2ccc(-c3nc(N4CC5CCC(C4)O5)nc4c3C(=O)N(C3CCOCC3)CC(C)(C)O4)cc2)no1,Unknown
CHEMBL3959575,Cn1ccc(NC(=O)Nc2ccc(-c3nc(N4CC5CCC(C4)O5)nc4c3C(=O)N(C3CCOCC3)CC(C)(C)O4)cc2)n1,Unknown
CHEMBL3944530,CCNC(=O)Nc1ccc(-c2nc(N3CC4CCC(C3)O4)nc3c2C(=O)N(CC)CC(C)(C)O3)cn1,Unknown
CHEMBL3970627,CCN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4cccc(OC(F)F)c4)cc3)c2C1=O,Unknown
CHEMBL3945702,CCN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4ccc(F)cc4F)cc3)c2C1=O,Unknown
CHEMBL3975060,CCN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)OC[C@H](C)O)c(F)c3)c2C1=O,Unknown
CHEMBL3950980,COc1ccnc(NC(=O)Nc2ccc(-c3nc(N4CC5CCC(C4)O5)nc4c3C(=O)N(C)CC(C)(C)O4)cc2)c1,Unknown
CHEMBL3954271,CCN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4ccc(OC5CCN(C)CC5)nc4)c(F)c3)c2C1=O,Unknown
CHEMBL3903485,CCN1CC(C)(C)Oc2nc(N3CCOC[C@@H]3C)nc(-c3ccc(NC(=O)Nc4ccc(C(=O)N5CCC(N(C)C)CC5)cc4)cc3)c2C1=O,Unknown
CHEMBL3946655,CCN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4ccc(N5CCCC5)cn4)cc3)c2C1=O,Unknown
CHEMBL3918830,CCN1CC(C)(C)Oc2nc(N3CCOC[C@@H]3C)nc(-c3ccc(NC(=O)Nc4ccon4)c(C)c3)c2C1=O,Unknown
CHEMBL3958894,CCN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4cncc(OC)n4)cc3)c2C1=O,Unknown
CHEMBL3904337,CCN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4ccc(N5CCOC[C@@H]5C)nc4)c(F)c3)c2C1=O,Unknown
CHEMBL4115267,CCN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4ccc(N5CCOC[C@H]5C)nc4)c(F)c3)c2C1=O,Unknown
CHEMBL3941317,CCN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4ccc(N5CCCCC5)nc4)c(F)c3)c2C1=O,Unknown
CHEMBL3909894,CCN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4ccc(N5CCCC5)nc4)c(F)c3)c2C1=O,Unknown
CHEMBL3913253,CCN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4ccccn4)cc3)c2C1=O,Unknown
CHEMBL3983092,CCN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4ccc(C)cn4)cc3)c2C1=O,Unknown
CHEMBL3927742,CCN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4cc(OC)ccn4)cc3)c2C1=O,Unknown
CHEMBL3951952,CCN1CC(C)(C)Oc2nc(N3CCOC[C@@H]3C)nc(-c3ccc(NC(=O)Nc4cccc(C)n4)cc3)c2C1=O,Unknown
CHEMBL3984896,CC[C@H]1COCCN1c1nc2c(c(-c3ccc(NC(=O)Nc4ccc(C)nc4)c(F)c3)n1)C(=O)N(CC)CC(C)(C)O2,Unknown
CHEMBL3915101,CNC(=O)Nc1ccc(-c2nc(N3CC4CCC(C3)O4)nc3c2C(=O)N(C)CC(C)(C)O3)cc1,Unknown
CHEMBL3976821,CN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4ccccn4)cc3)c2C1=O,Unknown
CHEMBL3909760,CCN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4ccc(OCCOC)cn4)cc3)c2C1=O,Unknown
CHEMBL3971848,CN1CC(C)(C)Oc2nc(N3C4CCC3COC4)nc(-c3ccc(NC(=O)Nc4ccccn4)cc3)c2C1=O,Unknown
CHEMBL3900695,Cc1ccc(NC(=O)Nc2ccc(-c3nc(N4CC5CCC(C4)O5)nc4c3C(=O)N(C)CC(C)(C)O4)cc2)nc1,Unknown
CHEMBL3963046,CNC(=O)Nc1ccc(-c2nc(N3C4CCC3COC4)nc3c2C(=O)N(C)CC(C)(C)O3)cc1,Unknown
CHEMBL3890540,CCN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4ccc(OC)cn4)cc3)c2C1=O,Unknown
CHEMBL3923382,CNC(=O)Nc1ccc(-c2nc(N3CC4CCC(C3)O4)nc3c2C(=O)N(C)CC(C)(C)O3)cc1F,Unknown
CHEMBL3969786,CNC(=O)Nc1ccc(-c2nc(N3C4CCC3COC4)nc3c2C(=O)N(C)CC(C)(C)O3)cc1F,Unknown
CHEMBL3948113,CCN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)NC)cc3F)c2C1=O,Unknown
CHEMBL3955316,Cc1ccc(NC(=O)Nc2ccc(-c3nc(N4C5CCC4COC5)nc4c3C(=O)N(C)CC(C)(C)O4)cc2)nc1,Unknown
CHEMBL3979076,COc1ccc(NC(=O)Nc2ccc(-c3nc(N4C5CCC4COC5)nc4c3C(=O)N(C)CC(C)(C)O4)cc2)nc1,Unknown
CHEMBL3946609,CCN1CC(C)(C)Oc2nc(N3C4CCC3COC4)nc(-c3ccc(NC(=O)Nc4cccnc4)c(F)c3)c2C1=O,Unknown
CHEMBL3970833,CCN1CC(C)(C)Oc2nc(N3C4CCC3COC4)nc(-c3ccc(NC(=O)Nc4ccncc4)c(F)c3)c2C1=O,Unknown
CHEMBL3941267,CCN1CC(C)(C)Oc2nc(N3CC4CC35CC5O4)nc(-c3ccc(NC(=O)Nc4ccncc4)c(F)c3)c2C1=O,Unknown
CHEMBL3956322,CCN1CC(C)(C)Oc2nc(N3CCOC[C@@H]3C)nc(-c3ccc(NC(=O)O[C@H]4CCC[C@H]4O)cc3)c2C1=O,Unknown
CHEMBL3932273,COc1ccc(NC(=O)Nc2ccc(-c3nc(N4CC5CCC(C4)O5)nc4c3C(=O)N(C)CC(C)(C)O4)cc2)nc1,Unknown
CHEMBL3909708,CCN1CC(C)(C)Oc2nc(N3C4CCC3COC4)nc(-c3ccc(NC(=O)Nc4ccnc(C)c4)c(F)c3)c2C1=O,Unknown
CHEMBL3983518,CCN1CC(C)(C)Oc2nc(N3CC4CC35CC5O4)nc(-c3ccc(NC(=O)Nc4ccnc(C)c4)c(F)c3)c2C1=O,Unknown
CHEMBL3915048,CCN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)N[C@@H](C)CO)c(F)c3)c2C1=O,Unknown
CHEMBL3963551,CCN1CC(C)(C)Oc2nc(N3CC4CC35CC5O4)nc(-c3ccc(NC(=O)Nc4cc(C)nc(C)c4)c(F)c3)c2C1=O,Unknown
CHEMBL3924065,Cc1cc(NC(=O)Nc2ccc(-c3nc(N4C5CCC4COC5)nc4c3C(=O)N(C)CC(C)(C)O4)cc2F)ccn1,Unknown
CHEMBL4106960,CCN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)O[C@H](C)CO)c(F)c3)c2C1=O,Unknown
CHEMBL3943113,CCN1CC(C)(C)Oc2nc(N3C4CCC3COC4)nc(-c3ccc(NC(=O)Nc4ccccn4)cc3)c2C1=O,Unknown
CHEMBL3891810,CCN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4ccc(N(C)C)cn4)cc3)c2C1=O,Unknown
CHEMBL3929170,CCN1CC(C)(C)Oc2nc(N3C4CCC3COC4)nc(-c3ccc(NC(=O)OCCO)cc3)c2C1=O,Unknown
CHEMBL3901218,Cc1ccc(NC(=O)Nc2ccc(-c3nc(N4CC5CCC(C4)O5)nc4c3C(=O)N(C)CC(C)(C)O4)cc2F)cn1,Unknown
CHEMBL3952358,Cc1ccc(NC(=O)Nc2ccc(-c3nc(N4C5CCC4COC5)nc4c3C(=O)N(C)CC(C)(C)O4)cc2F)cn1,Unknown
CHEMBL3906660,CN1CC(C)(C)Oc2nc(N3C4CCC3COC4)nc(-c3ccc(NC(=O)Nc4ccncc4)cc3)c2C1=O,Unknown
CHEMBL3943611,CN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4ccncc4)cc3)c2C1=O,Unknown
CHEMBL3915648,COc1ccnc(NC(=O)Nc2ccc(-c3nc(N4C5CCC4COC5)nc4c3C(=O)N(C)CC(C)(C)O4)cc2)c1,Unknown
CHEMBL3924494,CCN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4ccncc4)cc3F)c2C1=O,Unknown
CHEMBL3899980,CCN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4ccc(N5CCC(O)C5)cn4)cc3)c2C1=O,Unknown
CHEMBL3905605,C[C@H]1COCCN1c1ccc(NC(=O)Nc2ccc(-c3nc(N4CC5CCC(C4)O5)nc4c3C(=O)N(C)CC(C)(C)O4)cc2F)cn1,Unknown
CHEMBL3909036,C[C@H]1COCCN1c1ccc(NC(=O)Nc2ccc(-c3nc(N4C5CCC4COC5)nc4c3C(=O)N(C)CC(C)(C)O4)cc2F)cn1,Unknown
CHEMBL3897204,CCN1CC(C)(C)Oc2nc(N3C4CCC3COC4)nc(-c3ccc(NC(=O)Nc4ccncc4F)cc3)c2C1=O,Unknown
CHEMBL3928694,CCN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4ccncc4F)c(F)c3)c2C1=O,Unknown
CHEMBL3891738,CCN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4ccc(OC5CCOC5)cc4)c(F)c3)c2C1=O,Unknown
CHEMBL3919788,CCN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4ccnc(N(C)C)c4)c(F)c3)c2C1=O,Unknown
CHEMBL3890517,CCN1CC(C)(C)Oc2nc(N3C4CCC3COC4)nc(-c3ccc(NC(=O)Nc4cc(OC)ccn4)cc3)c2C1=O,Unknown
CHEMBL3914977,CCN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4ccnc(N5CCN(S(C)(=O)=O)CC5)c4)c(F)c3)c2C1=O,Unknown
CHEMBL3906150,CCN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4ccc(N5CCN(C(=O)OC)CC5)nc4)c(F)c3)c2C1=O,Unknown
CHEMBL3934130,CN1CC(C)(C)Oc2nc(N3C4CCC3COC4)nc(-c3ccc(NC(=O)Nc4ccncc4)c(F)c3)c2C1=O,Unknown
CHEMBL3904948,CN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4ccncc4)c(F)c3)c2C1=O,Unknown
CHEMBL3936477,CCN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4ccccn4)cc3F)c2C1=O,Unknown
CHEMBL3900200,CN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4ccncc4F)cc3)c2C1=O,Unknown
CHEMBL3928171,CCN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4ccnc5[nH]ccc45)c(F)c3)c2C1=O,Unknown
CHEMBL4108332,C[C@@H]1COCCN1c1ccc(NC(=O)Nc2ccc(-c3nc(N4CC5CCC(C4)O5)nc4c3C(=O)N(C)CC(C)(C)O4)cc2F)cn1,Unknown
CHEMBL3937154,CCN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)OC[C@H](C)O)cc3)c2C1=O,Unknown
CHEMBL3914585,CCN1CC(C)(C)Oc2nc(N3C4CCC3COC4)nc(-c3ccc(NC(=O)Nc4cc(OC)ccn4)cc3F)c2C1=O,Unknown
CHEMBL3927107,CCN1CC(C)(C)Oc2nc(N3CCOC[C@@H]3C)nc(-c3ccc(NC(=O)Nc4cc(C)nc(C)n4)cc3)c2C1=O,Unknown
CHEMBL3951327,CCN1CC(C)(C)Oc2nc(N3C4CCC3COC4)nc(-c3ccc(NC(=O)Nc4ccncn4)cc3)c2C1=O,Unknown
CHEMBL3936062,CCN1CC(C)(C)Oc2nc(N3C4CCC3COC4)nc(-c3ccc(NC(=O)Nc4cc(C)nc(C)n4)cc3)c2C1=O,Unknown
CHEMBL3965936,CCNC(=O)Nc1ccc(-c2nc(N3CCOCC3)nc3c2C(=O)NCC(C)(C)O3)cc1,Unknown
CHEMBL3978467,CC1(C)CNC(=O)c2c(nc(N3CCOCC3)nc2-c2ccc(N)nc2)O1,Unknown
CHEMBL3912230,CCNC(=O)Nc1ccc(-c2nc(N3CCOCC3)nc3c2C(=O)N(CC)CC(C)(C)O3)cc1,Unknown
CHEMBL3927688,CCNC(=O)Nc1ccc(-c2nc(N3CCOCC3)nc3c2C(=O)N(CC)CCO3)cc1,Unknown
CHEMBL3899666,CCNC(=O)Nc1ccc(-c2nc(N3CCOC[C@@H]3C)nc3c2C(=O)N(CC)CC(C)(C)O3)cc1,Unknown
CHEMBL3890695,CCN1CC(C)(C)Oc2nc(N3CCOCC3)nc(-c3ccc(OC)c(CO)c3)c2C1=O,Unknown
CHEMBL3983105,CCN1CC(C)(C)Oc2nc(N3CCOCC3)nc(-c3ccc(N)cc3)c2C1=O,Unknown
CHEMBL3944386,CCN1CC(C)(C)Oc2nc(N3CCOCC3)nc(-c3ccc(NC(=O)OC)cc3)c2C1=O,Unknown
CHEMBL3919993,CCN1CC(C)(C)Oc2nc(N3CCOCC3)nc(-c3ccc(NC(=O)NOC)cc3)c2C1=O,Unknown
CHEMBL3897742,CCN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)OC)cc3)c2C1=O,Unknown
CHEMBL3922289,CCOC(=O)Nc1ccc(-c2nc(N3CC4CCC(C3)O4)nc3c2C(=O)N(CC)CC(C)(C)O3)cc1,Unknown
CHEMBL3983141,CCN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(N)nc3)c2C1=O,Unknown
CHEMBL3906651,CCC(=O)Nc1ccc(-c2nc(N3CC4CCC(C3)O4)nc3c2C(=O)N(CC)CC(C)(C)O3)cc1,Unknown
CHEMBL3975159,CCNC(=O)Nc1ccc(-c2nc(N3C[C@@H](C)O[C@@H](C)C3)nc3c2C(=O)N(CC)CC(C)(C)CO3)cc1,Unknown
CHEMBL3902096,CCNC(=O)Nc1ccc(-c2nc(N3CC4CCC(C3)O4)nc3c2C(=O)N(CC)CC(C)(C)O3)cc1F,Unknown
CHEMBL3919139,CCN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(NS(=O)(=O)CC)cc3)c2C1=O,Unknown
CHEMBL3963623,CCN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4cccnc4)cc3)c2C1=O,Unknown
CHEMBL3984147,CCNC(=O)Nc1ccc(-c2nc(N3C[C@@H](C)O[C@@H](C)C3)nc3c2C(=O)N(CC)CC(C)(C)O3)cc1,Unknown
CHEMBL3920568,CCN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4ccnn4C)cc3)c2C1=O,Unknown
CHEMBL3892574,CCN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4cc(C)on4)cc3)c2C1=O,Unknown
CHEMBL3929469,CCN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)NCCO)cc3)c2C1=O,Unknown
CHEMBL3905018,CCN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4nc5ccccc5[nH]4)cc3)c2C1=O,Unknown
CHEMBL3906075,CCN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)NCCCO)cc3)c2C1=O,Unknown
CHEMBL3919008,CCNC(=O)Nc1ccc(-c2nc(N3CC4CCC(C3)O4)nc3c2C(=O)N(CCC(=O)OC(C)(C)C)CC(C)(C)O3)cc1,Unknown
CHEMBL3915060,CCN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(Nc4nnc(C)s4)cc3)c2C1=O,Unknown
CHEMBL3981628,CCN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4ccn(C)n4)cc3)c2C1=O,Unknown
CHEMBL3912820,CCN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)NCCF)cc3)c2C1=O,Unknown
CHEMBL3916088,CCN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4ccc(OC)nc4)c(F)c3)c2C1=O,Unknown
CHEMBL3957873,CCN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4cnccn4)cc3)c2C1=O,Unknown
CHEMBL3986566,CCN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4cnn(C)c4)cc3)c2C1=O,Unknown
CHEMBL3942682,CCN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4cccc(OC)c4)cc3)c2C1=O,Unknown
CHEMBL3968766,CCN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)NCC4CCCO4)c(F)c3)c2C1=O,Unknown
CHEMBL3943892,CCN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)NCC4CCS(=O)(=O)C4)c(F)c3)c2C1=O,Unknown
CHEMBL3896468,CCN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)NCC4CCN(C)CC4)c(F)c3)c2C1=O,Unknown
CHEMBL3949231,CCN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)NCCOC)c(F)c3)c2C1=O,Unknown
CHEMBL3981392,CCNC(=O)Nc1ccc(-c2nc(N3CC4CCC(C3)O4)nc3c2C(=O)N(C2CCN(C)CC2)CC(C)(C)O3)cc1,Unknown
CHEMBL3967736,CCN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)NC4CC4)c(F)c3)c2C1=O,Unknown
CHEMBL3896558,CCN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)NCC4CCOCC4)c(F)c3)c2C1=O,Unknown
CHEMBL3898334,CCN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4ccon4)c(F)c3)c2C1=O,Unknown
CHEMBL3966219,CCN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4cnc(OC)nc4)c(F)c3)c2C1=O,Unknown
CHEMBL3911954,CCN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)NC4COC4)c(F)c3)c2C1=O,Unknown
CHEMBL3958472,CCN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4ccc(F)c(OC)c4)c(F)c3)c2C1=O,Unknown
CHEMBL3912834,CCN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4cncc(OC)n4)c(F)c3)c2C1=O,Unknown
CHEMBL3986092,CCN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4ccc(OC)nn4)c(F)c3)c2C1=O,Unknown
CHEMBL3903818,CCN1CC(C)(C)Oc2nc(N3CCOC[C@@H]3C)nc(-c3ccc(NC(=O)Nc4ccc(OC)nc4)c(F)c3)c2C1=O,Unknown
CHEMBL3974718,CCN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4cccc(OC)n4)c(F)c3)c2C1=O,Unknown
CHEMBL3890590,CCN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4cnn(C)c4)c(F)c3)c2C1=O,Unknown
CHEMBL3956206,CCN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4ccnc(OC)n4)c(F)c3)c2C1=O,Unknown
CHEMBL3921660,CCN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)NCc4ccc(OC)nc4)c(F)c3)c2C1=O,Unknown
CHEMBL3932628,CCN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4ccc(OC)nn4)cc3)c2C1=O,Unknown
CHEMBL3916167,CCN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4cccc(C(F)(F)F)c4)cc3)c2C1=O,Unknown
CHEMBL3944119,COc1ccc(NC(=O)Nc2ccc(-c3nc(N4CC5CCC(C4)O5)nc4c3C(=O)N(C3CCOCC3)CC(C)(C)O4)cc2)cn1,Unknown
CHEMBL3914913,CCN1CC(C)(C)Oc2nc(N3CCOC[C@@H]3C)nc(-c3ccc(NC(=O)NCC(F)(F)F)c(F)c3)c2C1=O,Unknown
CHEMBL3939461,CCN1CC(C)(C)Oc2nc(N3CCOC[C@@H]3C)nc(-c3ccc(NC(=O)NC4CC4)c(F)c3)c2C1=O,Unknown
CHEMBL3930603,CCNC(=O)Nc1ccc(-c2nc(N3CCOC[C@@H]3CC)nc3c2C(=O)N(CC)CC(C)(C)O3)cc1F,Unknown
CHEMBL3958091,CCN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(Nc4nnc(C)[nH]4)c(F)c3)c2C1=O,Unknown
CHEMBL3929323,CC1(C)CN(C2CCOCC2)C(=O)c2c(nc(N3CC4CCC(C3)O4)nc2-c2ccc(NC(=O)Nc3ccon3)c(F)c2)O1,Unknown
CHEMBL3960354,CCN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4ccc(C(F)(F)F)cc4F)cc3)c2C1=O,Unknown
CHEMBL3976928,CCN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4cc(OC)c(F)cc4F)cc3)c2C1=O,Unknown
CHEMBL3947641,C[C@H]1COCCN1c1nc2c(c(-c3ccc(NC(=O)Nc4ccon4)c(F)c3)n1)C(=O)N(C1CCOCC1)CC(C)(C)O2,Unknown
CHEMBL3984997,CC1(C)CN(C2CCOCC2)C(=O)c2c(nc(N3CC4CCC(C3)O4)nc2-c2ccc(NC(=O)Nc3ccon3)cc2)O1,Unknown
CHEMBL3953002,CCN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4ccccn4)c(F)c3)c2C1=O,Unknown
CHEMBL3892705,CCN1CC(C)(C)Oc2nc(N3CCOC[C@@H]3C)nc(-c3ccc(NC(=O)Nc4ccon4)c(F)c3)c2C1=O,Unknown
CHEMBL3961707,CCN1CC(C)(C)Oc2nc(N3CCOC[C@@H]3C)nc(-c3ccc(NC(=O)Nc4cnccn4)c(F)c3)c2C1=O,Unknown
CHEMBL3972628,CCN1CC(C)(C)Oc2nc(N3CCOC[C@@H]3C)nc(-c3ccc(NC(=O)Nc4ccc(C)nc4)c(F)c3)c2C1=O,Unknown
CHEMBL3946500,COCCN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4ccc(F)cc4F)cc3)c2C1=O,Unknown
CHEMBL3983827,CCN1CC(C)(C)Oc2nc(N3CCOC[C@@H]3C)nc(-c3ccc(NC(=O)Nc4ccc(OC)cn4)c(F)c3)c2C1=O,Unknown
CHEMBL3955193,CCN1CC(C)(C)Oc2nc(N3CCOC[C@@H]3C)nc(-c3ccc(NC(=O)Nc4ccc(C)cn4)c(F)c3)c2C1=O,Unknown
CHEMBL3970027,CCN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4ccon4)c(C)c3)c2C1=O,Unknown
CHEMBL3898823,CCN1CC(C)(C)Oc2nc(N3CCOC[C@@H]3C)nc(-c3ccc(NC(=O)Nc4ccn(C)n4)c(F)c3)c2C1=O,Unknown
CHEMBL3908213,CCN1CC(C)(C)Oc2nc(N3CCOC[C@@H]3C)nc(-c3ccc(NC(=O)Nc4cnc(C)cn4)c(F)c3)c2C1=O,Unknown
CHEMBL3907841,CCN1CC(C)(C)Oc2nc(N3CCOC[C@@H]3C)nc(-c3ccc(NC(=O)Nc4ccc(C)cn4)cc3)c2C1=O,Unknown
CHEMBL3913302,CCN1CC(C)(C)Oc2nc(N3CCOC[C@@H]3C)nc(-c3ccc(NC(=O)Nc4nnc(C)o4)c(F)c3)c2C1=O,Unknown
